csi,lambda,gamma,k,h,target
5.51305665469434e+18,41.6168644691159,0.255573551603492,2.6606485406927,3.138263,0
9.21734917741603e+18,45.2727869420363,0.382439868082165,2.04282024659906,2.918291,0.00686061416780204
1.51690142135173e+18,51.1326044905172,0.582883820582982,2.2592230287683,2.832059,0
7.39921820848333e+16,52.0523285526089,0.861942022236179,6.48576582009052,8.61789,0
362395569174.888,51.8898015583499,1,2.03784595119466,1.590402,0.00280560129242924
656756178840,50.4792744191672,1,2.22448012740733,1.901642,0
342316334099.278,49.0666431248709,1,1.96862571392785,1.524251,0.00285698447512583
398178098647.411,48.4565008453659,1,1.93004944890418,2.226746,0
255652244717.437,48.1185062717436,1,2.22481557541469,1.919824,0
5.99089946993537e+15,25.063951507725,0.448725528702732,6.41109943310917,7.71348,0
1.06073751170428e+16,27.2745954705735,0.963731777655213,2.43908560837944,2.411903,0
3.48862217419468e+17,29.5030032480981,0.636484311391488,3.05000137215189,3.879968,0
1.44800191542882e+17,30.2016373266706,0.696399063116496,8.76759843297803,8.23218,0
2.7296072547974e+16,31.1767484308279,0.957988484578634,4.48607759666971,4.945397,0
9.21397294967492e+16,33.71775647125,0.464019392783364,3.08049801299095,3.378059,0
9.69863348844333e+17,37.3910014681413,0.34568564763408,2.28798326948527,1.846414,0.00236763690953146
9.10284622580166e+18,42.7943691262155,0.260276540891517,3.71839261440708,4.188518,0
6.04628213896378e+18,40.4960942504476,0.24009135628822,2.6619646211307,2.577224,0
4.18730342791136e+18,41.7412044643328,0.376989425570903,3.0594466719542,2.498609,0
2.13704469694812e+18,38.492527261637,0.834323932726095,3.79848581442177,4.439057,0
2.30851655504703e+18,38.6765425236016,0.335768123606268,2.89186744734788,2.66921,0
4.09156520962888e+18,40.1031367904277,0.25584477513514,2.05082496190408,2.799206,0.00983385844833862
2.72221657570763e+18,37.3829965922584,0.533114385435268,2.82351994860348,4.809659,0.00578963492640894
8.39939015817342e+18,42.6521645108743,0.398774659599831,3.38963617517986,3.6059,0
2.75042111086718e+18,45.70317386883,0.320946106930999,2.82054409407359,1.969578,0.00766610190640227
6.71344416521012e+17,42.7228182848207,0.536341510947759,3.11317716003248,3.764444,0
1.33746159229574e+18,42.8948761947162,0.829574153122824,3.22413830579814,2.209667,0.00377087847229218
1.20380510612451e+18,45.8530958402419,0.275222387230117,2.37856557329007,3.614444,0.00927785741463172
1.08878650238635e+17,54.1419191771362,0.787667837397612,5.78674389653573,5.42083,0
8722703001330.9,54.0038338808883,0.945674253916681,2.6624734955999,4.08056,0.00171656421890909
128174848654.999,52.8118463217245,0.987481692389704,2.10184397513633,1.990461,0
174874960867.431,52.0749954385706,1,1.9956917463281,1.499122,0.0339099665261233
230439428510.84,50.8737489478226,1,2.40188738547709,2.27765,0
255131460563.361,49.3789067970981,1,2.17070194741819,1.988448,0
4.61694020501116e+16,23.0614629905899,0.304242017122647,6.81600308249465,10.5615,0.00311346323397976
1.9439141427183e+17,26.3335314847773,0.810217143585861,2.70782980806745,2.860265,0
2.1946441969372e+18,34.1522393367924,0.495740066055164,2.41500947482908,3.122801,0.00526069713263344
4.21994680958175e+17,32.6558226660239,0.446299380389936,2.17745351452087,1.697603,0.00355476140984878
3470693470031.9,30.1911300048872,0.962394175088489,2.15221045707998,3.143162,0.0134977386174006
1.79455389790865e+15,31.7914165517748,0.977971547450721,5.53422146843233,3.697892,0
6.69032919211842e+17,35.2805585452802,0.775062395472869,2.12148709550855,1.959721,0
5.27354617026805e+18,42.2744482900299,0.278635553429292,2.62669732783136,1.809438,0.0093332206784692
4.5566226161984e+18,39.7420448580148,0.188302929602372,2.8318509392788,2.267801,0
4.62452747048039e+17,35.9905093730922,0.371279102098176,7.38129285538728,10.41146,0
1.8563138657352e+18,40.4989044444166,0.840922741692039,2.11794350580474,3.193403,0.0012288618895081
6.00435217569061e+18,41.896687229876,0.311797101654571,2.69538177298581,4.344281,0.0112781132699515
9.56409217268018e+18,42.4557171523722,0.190550374044044,3.59116045823166,4.584446,0.00122679411468307
1.41490394051085e+19,45.3700552840025,0.283632724697646,3.49982067447821,4.673732,0
7.45247742479024e+18,47.7038700011043,0.637024600763513,2.33262234540707,3.784103,0.00845190742742274
1.40541560370346e+17,48.3265953603891,0.843737446092167,2.29737754690411,2.568797,0
2.35941778658473e+17,49.5179519126123,0.816041220563874,2.10271247451709,2.587334,0
1.8484184645356e+17,49.5401869476759,0.666244151441317,3.6377760339485,3.283043,0
3.35058508165537e+17,50.8530596148356,0.562296089286228,3.09790142464133,2.219945,0.00619722604887185
1.41578026862785e+17,54.1526904348261,0.43316990453948,2.22262959571334,2.432081,0
4771834607981.99,57.0016254721269,0.407644675875058,1.92197789148246,1.490031,0.0204241285012203
151220840070.86,55.0938091060744,0.88035660865113,2.35354653409215,1.792169,0.00187433757441613
114092764494.508,53.2113135926257,1,2.40820884781685,3.995336,0.00189232243212389
482790524704.178,51.0616382277983,1,2.10297523845056,2.98052,0.00714643805873749
401474283274.869,48.7329022059147,1,2.32085618889681,1.908986,0.00284564884932692
1.21833063464633e+17,24.243165365719,0.204211931403536,6.84448524696638,4.828025,0
1.66861972656484e+17,26.9796347662661,0.490949530382267,2.63148805283728,4.402373,0.00398909960470761
9.97231624441725e+17,33.9012429000587,0.640463247535367,2.17583380553396,2.277239,0
1.24959651021137e+18,34.760209016567,0.617674521293217,2.95820274925297,4.910819,0.0271494699219633
3.4219487012763e+17,30.352451584506,0.724553088212906,17.9943109458356,14.5108,0
2.04929915067946e+18,32.5297120883822,0.380346689306753,7.18693748367906,6.48165,0
2.49754847843412e+18,35.0913009567494,0.457769718099597,3.87415221017483,4.540814,0
1.15095621285556e+19,42.01385874724,0.272197259168504,2.518434746301,3.714305,0.0235071757069573
6.68263812371451e+18,40.4151159316453,0.464062831194074,2.42272044601608,1.95177,0
1.75356359234236e+18,36.2480776799529,0.315246595532152,3.15701343868326,3.067883,0
3.41236847062241e+18,39.8398657934559,0.387074845131787,2.71279931481399,3.513509,0
1.00236164665751e+19,41.6120075577594,0.221707786458851,2.85680230562364,4.949477,0.00585834250725059
8.01560595937791e+18,44.0131815932944,0.163458702151199,2.01468279403461,2.264756,0
6.08330479623249e+18,47.5466374944005,0.384343682130449,2.98782833988323,2.993246,0
1.87315294720033e+18,52.0438395811468,0.498793788424746,2.42023020697417,1.961062,0
5.80042614604239e+19,60.5195504933916,0.599852217791868,3.10958806188956,2.316809,0.0024530382757818
4.31957063294013e+20,69.2684713474168,0.665644666292296,1.89117990321307,1.675399,0
4.01400089044352e+18,64.7781987154158,0.448186740620288,2.18360626331618,2.428367,0
1.69577378124011e+17,60.3638007243903,0.468716210759241,1.75735235635616,2.141483,0.00313848694930929
1.59494808247459e+15,61.0943302174408,0.812372378671585,2.86596523589864,3.038807,0
481023881154.879,57.7175331448585,1,2.08047180353965,1.789058,0.00294912616511789
152873111800.166,54.2115749014107,1,2.98765645246734,2.300999,0.00135640316628416
330427878563.049,51.9564731418242,1,2.14905070073144,1.799225,0
475326692211.895,49.5500668860924,1,2.17993425066393,1.973584,0
215476981958.296,47.499398735585,1,2.10643317869653,1.673476,0
8.35005762591663e+17,26.8946176030607,0.60155406793454,3.14084990981935,2.356973,0.0025537257390239
2.89177682426157e+17,26.8430855027266,0.279755946938677,2.94239438242712,2.308898,0.0016300940686339
7.16991469202761e+17,30.6481416793111,0.36831651489428,2.40394277916057,2.489627,0
2.19522858673568e+18,35.8320743564718,0.648447616580687,2.66227057686527,2.087789,0.0020760288223759
4.59505235763235e+18,36.747760463952,0.206617615276863,2.32218535238312,1.985476,0
2.10921285743922e+18,35.2169178822818,0.507054459579023,1.99587078030225,2.459858,0.00122512946756215
2.89227715894505e+18,36.8842597224399,0.645827779538792,4.42426567147436,3.271913,0.00139367855367478
1.00359495106448e+19,39.6423865300563,0.338371882428568,3.67537982715735,2.741246,0.00400980404465356
2.68878150124042e+18,38.4198226442755,0.441009702578224,2.48922413377136,3.202997,0.00103081702507646
1.30544425997595e+18,36.2396025982204,0.300017476795475,2.61947029924615,1.958609,0.00286573468330265
4.85185628854543e+17,37.7934179794067,0.759469007307135,2.07889859011756,3.260969,0.00160186850635957
1.96462854706685e+18,42.5951245168925,0.337750646506462,2.60581231620391,3.098765,0
2.90606833591506e+18,46.2872610410474,0.302828513791849,1.76714577260218,1.558158,0
1.46327469308344e+18,51.6750578860738,0.441876268511744,2.3469314710031,2.628911,0
1.24384440532316e+18,53.3904394165028,0.814007241928441,2.98355050702879,3.533981,0
2.32259364939951e+20,72.9615105252924,0.425330858155931,3.54568183702648,5.87987,0.0120684064547631
5.9982404664784e+20,98.4515895694999,0.33936365156353,2.67017313912932,3.202355,0
1.71736806721946e+18,78.8678193658407,0.346873615123839,2.22827694612201,2.61431,0
1.99038476321845e+15,66.86340043586,0.87981957416492,3.21425584229166,4.632302,0.029330277679333
646577587401.698,61.4455608080941,0.796412504098957,3.08950265852133,3.062042,0
586729574341.627,57.2323774537724,1,2.08495345256419,1.840061,0
152675971983.178,53.9916734385686,1,2.74599628701697,3.766163,0
179617249997.901,52.2093728210834,1,2.11255143117832,3.273653,0.00335886787171535
425517527852.389,50.0012750232247,1,2.1845509320171,1.70812,0.00100461615291703
232108140275.908,47.9534245287547,1,2.21339380136206,1.982123,0
1.01939590236174e+18,26.8633112967338,0.73348451288354,3.63531512555996,4.955477,0.00219799012751709
1.4292646275637e+17,26.178890789931,0.303145954672774,2.008815009716,1.597242,0.0211585512011866
5.31130523032218e+17,29.780540554208,0.517441662289347,2.2598421762447,3.176954,0.00374870198518773
1.01324222068114e+18,34.2203817046028,0.774084594680539,3.05945207595198,2.365871,0.00105273718290666
1.55738011927808e+18,36.1820341061268,0.499689035413578,2.25430491451407,1.691115,0.0116462543666199
1.60644411187469e+18,35.5017421908285,0.450788039433927,1.80374610443211,2.369171,0.00184229484921405
