id,x,y,csi,lambda,gamma,target
134,97,373,66494988.3761833,91.0580071311508,1,0
134,98,373,103067725.506872,91.0227151732147,1,0
134,99,373,80369058.1220738,91.1238403884831,1,0
134,100,373,54395541.0140391,91.1566198565611,1,0
134,101,373,165210493.14313,91.1493932782133,1,0
134,96,374,61934963.6607579,91.0407672054498,1,0
134,97,374,43677555.8246203,91.0858221943182,1,0
134,98,374,42946209.8179776,91.0747121576101,1,0
134,99,374,104239197.915903,91.1007865107953,1,0
134,100,374,179104933.413051,91.0514671724,1,0
134,101,374,292113347.639394,91.0807109983587,1,0
134,96,375,100577992.258475,91.0987014499823,1,0
134,97,375,118835253.984941,91.0817504570007,1,0
134,98,375,94321179.9335615,91.0680626896699,1,0
134,99,375,133973608.609507,91.0636418939314,1,0
134,100,375,257361327.74247,91.1050305727851,1,0
134,101,375,367822319.185598,91.1867479693683,1,0
134,96,376,89076123.7301389,91.1625879381342,1,0
134,97,376,105000746.351409,91.1508173685363,1,0
134,98,376,177853599.820293,91.1778085645488,1,0
134,99,376,179996718.651657,91.1857033805764,1,0
134,100,376,277744932.955707,91.135733241272,1,0
134,101,376,113078202.190907,91.1111602211364,1,0
134,96,377,205838901.542586,91.1086211348335,1,0
134,97,377,79141672.5764025,91.151614237534,1,0
134,98,377,69715886.9795822,91.1193305158222,1,0
134,99,377,74645685.9498151,91.2226358036936,1,0
134,100,377,265823690.359342,91.1506142158517,1,0
134,101,377,380971742.299018,91.1440384987715,1,0
135,96,384,1941275387389.89,91.4753432392805,1,0.192983107092282
135,97,384,3166282028864.81,91.4299373832887,1,0.192983107092282
135,98,384,4355093580981,91.444795330992,1,0.192983107092282
135,99,384,4733315175514.24,91.4558475837887,1,0.192983107092282
135,100,384,3357758736369.76,91.443368679332,1,0.192983107092282
135,101,384,3152415052735.16,91.5328346896281,1,0.192983107092282
135,96,385,92594980049492.5,91.5662716606984,1,0.192983107092282
135,97,385,100921401965900,91.5957530044425,1,0.192983107092282
135,98,385,151330318484222,91.6793097250792,1,0.192983107092282
135,99,385,217059228750859,91.7198978414132,1,0.192983107092282
135,100,385,211381119101855,91.5212704594683,1,0.192983107092282
135,101,385,173754406008365,91.563163044988,1,0.192983107092282
135,96,386,228258337768881,91.7761096831073,0.421696503428582,0.192983107092282
135,97,386,231045941991320,91.8423283164134,0.421696503428582,0.192983107092282
135,98,386,152868858860375,91.8260814111062,0.421696503428582,0.192983107092282
135,99,386,268005481976649,91.9347950260088,0.421696503428582,0.192983107092282
135,100,386,405062773105209,91.9351737322006,0.421696503428582,0.192983107092282
135,101,386,519960635084391,91.7938260027902,0.421696503428582,0.192983107092282
135,96,387,1.86314660903636e+16,92.056995150395,0.421696503428582,0.192983107092282
135,97,387,1.81603699966527e+16,92.0321560663383,0.421696503428582,0.192983107092282
135,98,387,1.91206699467392e+16,92.0104222544832,0.421696503428582,0.192983107092282
135,99,387,2.30047401868383e+16,91.9111055087313,0.421696503428582,0.192983107092282
135,100,387,2.4143147538342e+16,92.1116354874194,0.421696503428582,0.192983107092282
135,101,387,2.0738720236597e+16,92.1193875476927,0.421696503428582,0.192983107092282
135,96,388,2.13957472005163e+17,94.689088941687,0.251188643150958,0.192983107092282
135,97,388,1.92912044705612e+17,94.8548936058376,0.251188643150958,0.192983107092282
135,98,388,1.66302109246154e+17,95.315722188429,0.251188643150958,0.192983107092282
135,99,388,1.90506330458929e+17,95.4223621860322,0.251188643150958,0.192983107092282
135,100,388,2.15189245451555e+17,95.2197520850603,0.251188643150958,0.192983107092282
135,101,388,2.25693296066053e+17,95.0992346502775,0.251188643150958,0.192983107092282
135,96,389,2.82932193405083e+16,108.47325373593,0.421696503428582,0.192983107092282
135,97,389,1.06420584560778e+16,107.961605996555,0.421696503428582,0.192983107092282
135,98,389,5.89094967616064e+15,109.277642597057,0.421696503428582,0.192983107092282
135,99,389,6.82465263631712e+15,109.545749229328,0.421696503428582,0.192983107092282
135,100,389,6.76172687346133e+15,109.287970295965,0.421696503428582,0.192983107092282
135,101,389,3.07885001555215e+16,109.260217550956,0.421696503428582,0.192983107092282
136,96,408,4555315589659.72,109.531999825787,1,0
136,97,408,167597887540096,109.618580301911,1,0
136,98,408,74637790990362.9,107.767459925391,1,0
136,99,408,28307845693667.6,107.934404299813,1,0
136,100,408,14191196080136.8,109.503913178769,1,0
136,101,408,2025909321390.7,108.997764944321,1,0
136,96,409,14624335964676.4,109.388533671801,1,0
136,97,409,189537455698781,109.732207527469,1,0
136,98,409,157068816832919,108.098077335343,1,0
136,99,409,17615892017152.4,107.565874375706,1,0
136,100,409,9775928173773.42,109.352378287107,1,0
136,101,409,1457426972978.2,108.673668615989,1,0
136,96,410,26397607498955.8,109.264835231369,1,0
136,97,410,166005803729826,109.781441782466,1,0
136,98,410,165480673299192,108.109291527734,1,0
136,99,410,10346018435028.4,107.820010402738,1,0
136,100,410,8389905884354.83,108.65668633964,1,0
136,101,410,5441057222263.21,108.806975665303,1,0
136,96,411,25588402367656.5,109.109857449396,1,0
136,97,411,232281691880482,109.804096785735,1,0
136,98,411,235610547834901,108.00251748804,1,0
136,99,411,28884982166366.9,108.308934162656,1,0
136,100,411,11212955347228,107.723781974599,1,0
136,101,411,25525728544662.5,109.193626076412,1,0
136,96,412,9478945030809.14,109.320513892859,1,0
136,97,412,117767017034776,109.824999038664,1,0
136,98,412,119391867710697,107.577567664343,1,0
136,99,412,46059762748995.4,109.037334104874,1,0
136,100,412,25741635640682.6,107.318659114602,1,0
136,101,412,61613433305824.6,109.135970643061,1,0
136,96,413,5880726825774.79,109.244597541353,1,0
136,97,413,158034582881523,109.734637171817,1,0
136,98,413,135908872107767,107.979540046568,1,0
136,99,413,79589734947426.6,109.299675881511,1,0
136,100,413,32389120141975.5,107.366967887963,1,0
136,101,413,85301995955241.8,108.667460838591,1,0
137,96,432,3.27971325655907e+16,107.245549903586,1,0.00159728574270734
137,97,432,1.55783329266964e+16,101.132297213415,1,0.00159728574270734
137,98,432,1.04106958592075e+16,108.80455626478,1,0.00159728574270734
