csi,lambda,gamma,k,h,target
2.86074437338038e+16,8770.91887651868,0.957988484578634,1.87718986460811,3.313925,0.314688543874571
1.0112131598462e+17,6862.81510442577,1,2.62405015728257,3.951083,0.00264113917965214
4.19540170818512e+16,7268.46090569041,0.995594309490144,2.40897295803738,1.991017,0.00228124695855803
9.20192469134805e+16,8327.26181090969,0.658974379220893,3.66447730473324,3.944516,0
1.60529521562707e+18,9849.87492682575,0.488751224278637,2.1248412355429,1.775552,0
5.30621838260182e+18,9770.28391789859,0.902891149108999,2.0875583426178,2.64473,0.00386326623396305
1.17570237737139e+18,8253.0640647772,0.36443879057399,2.39033940795308,1.916954,0.0621415994019318
1.20635937764901e+18,6403.56167569455,0.59315798716455,2.66189733080058,3.315755,0.00347463984358898
1.94566215638281e+17,6499.8322129887,0.514613001365443,1.86309972024441,1.485522,0.0193414775326646
7.00623974291332e+17,7417.90296974147,0.625920884631194,1.95722190008986,2.480243,0.00221415534339342
1.48354948821078e+18,7067.70004818605,0.64451063574505,1.75136900332611,2.483651,0.0116922558739199
3.22117901526966e+18,7966.52965389981,0.271579729758686,2.02117955950947,2.189189,0
3.65046540256106e+17,7648.41354397982,0.581058562773666,2.35861297784954,2.59859,0
1.59810800204968e+16,6903.4666484781,1,2.96338185138915,3.221339,0
3.80087079919299e+17,5587.9484024516,0.321756854956098,2.26369775817768,2.875112,0.27398126241443
1.75248456546857e+17,9288.38002539137,0.875940456973424,4.23278985858047,5.55109,0
2.90945004447447e+17,7265.50765013152,1,2.5305942371862,3.006077,0.00134966228807754
8.6889961820861e+16,8291.15828255492,0.633329187345147,3.70880696244963,3.227357,0
9.60786150415711e+17,9811.33668811429,0.595547205381249,2.1863011463577,3.555308,0.0371201573211368
1.39783748479329e+19,9601.3985116738,0.987481692389704,2.42391692581241,1.911957,0.00563082918260671
1.10270281175808e+19,10233.1870526344,0.852743331485373,2.10363179886034,3.46952,0.0103726511097995
1.35198875156503e+18,6883.50950224538,0.321603118395493,2.09868113266067,1.987806,0
2.8724890799741e+18,6312.07837318232,0.271319237280681,3.16816774118512,3.734291,0.00378045875686772
1.36284356628407e+18,4873.00594754388,0.808027163610503,1.95581718189468,1.766791,0
7.79940244392028e+18,5552.32782104437,0.356474874067877,3.24876239769179,3.604184,0
4.17677246473189e+18,6136.45104357002,0.235367799671356,1.90899082872024,2.208164,0.00272635015388478
5.53495795759704e+18,6352.31172850079,0.221201453077867,1.87353309219974,3.10373,0.391222136589001
9.65986101021555e+17,6902.327655123,0.521604384854349,9.04445315395558,7.63445,0
1.09767200776347e+16,6969.00331112159,1,3.60420838463447,4.886732,0
5.22542240070017e+17,4530.33361960177,0.492641825649622,1.36439717304,1.290701,0.1193708036754
1.38609865856268e+17,8565.25196243438,0.962394175088489,2.78568687806875,3.221066,0.00403197762539032
1.35990676177009e+16,9055.98325198273,0.867445570191544,2.78344475139819,3.309197,0
5.8364516553692e+17,10055.6139887107,0.450644759760015,1.52818524344768,1.68569,0
8.2013515852583e+18,9566.79137268803,0.979957011856094,2.15883279213927,1.887953,0
1.05656291686517e+19,9822.97281258353,1,2.80846511324239,3.186161,0
2.83798074645015e+19,10772.2319253995,0.579839624530952,4.59978584853294,3.506546,0.0583987812424501
4.71303781504621e+19,6555.84320792564,0.423884020674724,3.1709520349023,3.502775,0
5.93745497560322e+18,5612.71719271528,0.326235697236196,2.31122711555684,3.250724,0.215585523383776
3.52059159925122e+19,7664.47861584065,0.468731026052258,1.62362799318491,1.499385,0.00527047914148349
1.93691083947192e+19,6999.67696343251,0.331060417128794,1.74766830069306,2.314943,0.359176029773399
1.37452270872892e+19,5950.77068122404,0.285031944390059,3.42143295640129,3.521237,0
6.12856701298017e+19,6954.23294186326,0.419686274433055,4.79397036777117,5.98391,0.00226930109243906
1.99275938185633e+19,8006.32601255843,0.648193687300866,6.67476040471824,5.16422,0.0161022961279071
6.27137532790696e+15,7647.06608487199,1,1.67408210719283,2.209373,0.0132594243853975
2.5350299978607e+17,3806.15229975611,0.586046358906117,1.64564593891297,1.90112,0.0259708833861244
4.9082489243764e+16,8395.63068241315,0.903616083904764,2.20192776697093,3.331934,0.0360618252310885
1.62780875389427e+17,9524.95114000163,0.448720463785991,2.08444125852524,3.424556,0.268319741632711
4.19526960310107e+18,10275.5564474967,0.834402349603563,2.90956870190374,2.274431,0.0046745371177942
4.10913987408425e+18,9026.6105668456,0.956207097121604,1.72369630763959,1.662492,0
7.15810614049564e+18,10177.3848734296,0.723735785920701,3.16822594169537,4.841183,0.0296023767306022
7.87740726381954e+19,8973.94218014788,0.269179134509596,1.4996348756275,1.09551,0.999971899970584
1.16168365309697e+19,7390.94477505609,0.299634839391134,1.82237687188709,1.794949,0
4.97166638894329e+18,6803.75262628352,0.40219458860413,2.85468942933555,2.729528,0
1.39787572822293e+19,8135.90423352408,0.727376988673039,2.79538975879343,2.590358,0
2.01031281328461e+19,8081.27363399083,0.93225310543877,3.83651729853787,4.174868,0
1.81520407201996e+19,8051.91993972593,0.388578675165121,2.56005643769336,3.138263,0.00188094526489158
5.9263927175787e+19,8383.84176444216,0.251899219766967,3.70605692348651,2.918291,0.0181235221883628
4.19597959682599e+18,6657.38041928958,0.409512871729277,2.69882433627307,2.832059,0
7.00744192068355e+16,8522.57104563794,0.685262357674246,6.25682602510808,8.61789,0.0352810576514437
4.47107831060812e+17,5485.90322389549,0.45602029386858,1.86660909199765,1.590402,0.136921397626962
2.27794568076551e+16,8579.58799479392,0.830442459759782,7.10719372066047,4.704926,0.00208040305077462
2.67920351691978e+17,10538.7475351741,0.515370294460955,1.78577675610292,1.524251,0.0193428254573899
1.01355351139432e+18,9623.99147052161,0.962394175088489,2.65795416939077,2.226746,0.00685978416845912
1.07255366992954e+18,7441.92944506613,0.480788131507281,1.66108978537882,1.919824,0.00316092190425243
1.50272087236771e+19,6772.36538909096,0.6123730728712,1.79394461870419,2.814044,0.316634899680689
1.64970092250819e+19,7809.49241201775,0.299595630924492,1.74590608007472,2.411903,0.0860722832963982
1.06901317156794e+19,7642.5811775639,0.250978323842699,2.1731325756163,1.626656,0.122735125650671
8.08104755617316e+18,7799.20641789185,0.57312027875555,1.83163841357641,2.969654,0.0343357930913686
9.20036383580832e+18,7909.87212919516,0.598026075250079,3.92415499316692,4.945397,0
1.56580528918308e+19,7657.88874169835,0.732696613117755,2.65693839373709,3.378059,0.00255126660085203
7.3731700871529e+18,8191.11098363117,0.36423463735238,2.55531915217987,4.539242,0.0358536506471613
9.38939657577467e+19,8934.69330584907,0.235117706887986,2.79419822824701,4.188518,0.149839385041527
1.61380483894038e+19,6934.77176556579,0.395406631966944,3.30178090381353,2.577224,0.0163032031617897
1.73805495152734e+17,7746.16761875576,0.437483884162171,1.61475261739012,2.498609,0.190031285060409
3.68257370083307e+17,6825.39953632626,0.479806574140527,2.11255659733229,1.813019,0.00587349728024911
9.00577433047876e+17,8343.22654067386,0.712289498264596,4.33033061692229,7.2307,0.00961803594279709
3.86904490767214e+17,11178.8863530946,0.75278346977934,3.52639341242265,2.799206,0
5.3447306110472e+16,10495.4087969118,0.946330189072617,2.59592239079069,1.936553,0.00413517410597486
8.82972942672072e+17,6553.716705514,0.407785736180737,1.618615377332,1.5353,0.00198246965522253
3.14409198369838e+18,6322.54746536205,0.371293451543798,1.34758620469856,1.969578,0.289687613681633
1.40463090949296e+18,7091.87946221902,0.232263471964422,2.59245426128735,3.764444,0.0155049676743525
2.20900499972468e+18,6402.42462333994,0.282470223795775,2.08096907615008,2.209667,0
2.78678026348147e+18,7604.65256192852,0.810697121898868,2.1795572736973,1.538148,0.0530782899342799
3.97592758777683e+18,7962.336153929,0.631175572739812,2.82339295576602,2.126249,0.00791800440080292
1.03704423168709e+19,8164.69082654843,0.841837702919547,4.18378700535136,4.08056,0
9.88182275089715e+18,9819.13971092644,0.229615852471951,2.5288950376541,1.990461,0.0572223691687115
1.67894378561179e+17,7320.10276760012,0.57482677028755,2.63238685703709,3.497366,0.00130817837290931
1.88922393442145e+18,8271.92428830082,0.909142029351733,2.32090083870257,2.27765,0
7.32246123983335e+16,9184.90996787978,0.718304746187172,4.93951339471298,4.965344,0
1.64268242760289e+16,7134.49102210675,0.621178032037304,2.6716051716953,3.66845,0.0028429400369776
1.26335597785706e+18,7915.66247055187,0.505463314875955,3.41344312683092,2.860265,0.00149933124774571
6.62881787824985e+17,10533.0986262622,0.84186768266447,3.255392803977,3.122801,0
5.17936397322382e+17,10664.1325883981,1,2.56019784844463,4.092809,0.0170551214082442
8.51252392799548e+17,10232.2151340329,0.808444591049353,4.75261242308115,3.143162,0.150970119388962
3.61437743844202e+16,10313.2425128393,0.697772994154081,5.53677248457694,3.697892,0.0049827096077224
1.08417896137921e+18,6885.42584371135,0.266741759773985,1.62813873885971,1.959721,0.0394653592031112
6.03655454419499e+17,7439.37882486927,0.327460431638274,2.03651267116989,1.809438,0.0722040401915415
1.6821563881408e+17,7169.48452015524,0.377224399621558,2.22200243438025,2.267801,0
6.40945513247142e+17,7632.9476375791,0.423627158620653,2.12390961917175,1.541146,0.122988630870993
1.70222687094807e+17,7776.63300825471,0.987481692389704,2.50422807825808,3.193403,0.011761497305002
3.57334275081998e+17,7920.11080624556,0.565210824507519,4.6439714851127,4.344281,0
1.90928872561659e+19,8980.57880135128,0.685404413533834,5.00691471354513,4.584446,0
1.12480111824389e+21,18353.3846257375,0.402038227563097,1.49040643473085,1.891244,0
4.11574814755599e+19,11573.0586619467,0.694607442887794,9.79330981509311,10.94701,0.00282393898141453
1.91560622041375e+15,8753.07126236343,0.555297181811562,9.4826641630052,6.89599,0.0158237517163138
2.37273847031845e+16,9785.32110332623,0.384395499382982,2.16869125396947,2.587334,0.00527506177968184
3.64851399690499e+17,11688.2655227778,0.900592483917012,2.41511772289094,3.283043,0.00211150061983423
5.43332798901577e+17,12145.2033245628,1,3.45184939380629,2.219945,0.0358493407046808
3.90532831447538e+17,11698.5061006044,1,2.84157842936473,2.432081,0
5.49740003899893e+17,10851.042190684,0.977971547450721,2.59593447118919,3.470093,0.00110553600588392
7.53611050276563e+17,10081.2692057286,0.901539434015305,6.22865576884683,4.376507,0.00503400930312392
1.05155934929762e+19,10314.4727950382,0.798565878670451,4.55293080557821,3.995336,0
4.87377719541239e+19,10083.3042999724,0.591876402372874,5.08219541687949,8.2684,0.100049311226583
2.22461309796657e+17,9474.89978866799,0.860492053455027,4.53289896226572,4.726958,0
2.46585785240242e+20,10955.400445773,0.698920077989696,5.97394331075668,4.828025,0.0152829937252436
2.37722381739138e+20,12255.1161381372,0.503325976197574,2.1657513531086,1.800791,0.118746070114752
3.55801798295885e+19,9235.94415749902,0.913180956751583,2.46356266657574,2.277239,0
6.3729187307336e+20,20576.3961094953,0.388109088713386,1.56017104358197,1.970273,0.119428953814529
9.33694492509187e+19,14589.1475121863,0.537288105291664,2.45102981154776,1.95108,0.0428198978436782
17257735647543.9,8840.14309244426,0.957988484578634,1.53414213072205,2.444495,0.0144933228842009
2.1277522106888e+18,10810.2937722895,0.425256365090715,1.38188064718862,1.846938,0.0252435002360586
2.70749476081166e+19,12302.5014591663,1,3.15789109968008,3.714305,0
3.9289974504941e+18,12799.9955573772,1,3.00186443799545,4.85531,0.00214756841487873
1.82954357883394e+18,12208.3757620578,0.910019137964495,3.4340224969948,3.067883,0
4.49229258080173e+17,11575.1996386203,0.492709362724148,3.90098281313228,3.513509,0
1.66768149495952e+17,11312.6974397639,1,2.23430608546242,1.983159,0
8.1192340359823e+19,11901.4754183143,0.625966218926451,4.64526613096347,5.88252,0.00267578518143285
2.04777747634721e+20,14317.1714138875,0.352068938841419,2.19430783328492,2.993246,0.0269406990046053
1.66251391941514e+17,10074.1977929943,0.982377237960577,2.14500032771073,1.961062,0
2.14415106789799e+20,13415.8076438954,0.460657413167694,1.99834509180931,2.316809,0.00110948193623295
3.82595324708743e+20,17468.7648590929,0.418980929607924,2.3300729269082,4.026197,0.388919440490415
1.17255465425079e+18,9041.74187876996,0.873050713723784,2.22862896272482,2.428367,0
3.7927906536813e+20,14559.3215681611,0.383472526874642,2.04628588417601,2.141483,0
1.70304085020922e+20,14448.2832042738,0.428026043399005,2.08309178981075,3.038807,0.116802009815858
1.69299850366881e+15,8812.72575983249,0.962394175088489,1.76685001592807,1.789058,0
5.18493166697588e+18,11695.5179646599,0.37846898213546,3.16770224307647,2.300999,0.0115620631682322
2.70754736501771e+19,12657.4112398567,0.446980315990268,2.77230191920631,4.397675,0.09910460145689
2.73371253790709e+19,12359.3889947263,0.615093534325425,2.65709279151162,1.973584,0.0191464374385459
3.19329420257301e+19,12562.4295591898,0.975551321346239,3.87742908164181,4.020428,0
3.1468202372528e+19,12163.2606708503,0.379524121595184,2.07863645878538,2.356973,0
8.15257833456929e+17,11058.3071971255,0.559543159330107,2.8423176373133,2.308898,0
2.92648635397453e+19,11779.9945683342,0.482951246978205,3.35350749688586,2.489627,0.0022276867938088
1.31115678412954e+20,13247.1319325086,0.412764172795402,2.50310113586297,2.087789,0.00178518782101389
8.75416435558998e+17,9993.00946394007,0.932474278895597,2.22131685795976,1.985476,0
2.19992108733474e+20,12506.9412118222,0.460699396483425,1.8192270210728,2.459858,0.0319666338754804
2.99228502726389e+20,16851.7737145769,0.368348563779557,2.3805176214564,3.271913,0.0609879981546104
1.38396383191685e+18,9262.69434123396,0.848874110607471,4.59878220320257,7.47082,0.00247391343366676
6.68048054793079e+18,9618.36124425876,0.816564218411734,8.75200631069312,9.00999,0
1.65437202884848e+18,9285.75980981727,0.795506605319174,3.03853626834385,4.875827,0.00288528425146706
2.55191585390042e+17,9112.8837667534,0.477983473766127,2.60170002187461,3.260969,0.00724052127268437
4.24003679653382e+17,11440.7989709001,0.256211139964008,3.02881226706606,3.098765,0
1.17300743999415e+18,11001.1827446696,0.232557535238818,3.46916545323072,3.674474,0
2.92176575091059e+18,9228.85936036309,0.376569931898397,1.92564539200995,2.628911,0.00250408947315617
3.75635566623911e+19,12358.1519801771,0.321253175815168,2.07923868466675,1.511327,0.147562690479606
3.78726316665855e+19,12565.213502339,0.376989898856734,2.24209142526495,2.263961,0
2.13201474893296e+18,10885.9497309202,0.885543446588537,3.43672312118209,3.202355,0
1.20872244827162e+18,10547.0515996457,0.776744195199128,11.2137759338056,7.0477,0.00645225455418574
5.77389506523996e+18,10881.0659890563,0.624041272590117,4.690437654552,4.632302,0
1.78239481088012e+17,9540.71972795015,0.976250085265509,3.04265314025338,3.062042,0
3.61168630342964e+17,8771.38509237953,0.913130054670962,2.18670988159456,1.840061,0.00259552221582593
5.29035039319094e+17,9417.57240453686,0.847016246324276,3.01595913124502,3.766163,0
3.30283091354261e+16,8730.24673268044,0.995594309490144,3.34817543395345,3.273653,0
4.14298287437093e+16,8683.06994394257,1,1.86142452263858,1.70812,0
2.82234274401531e+17,8648.39014757559,1,1.5568747579101,1.982123,0.00139785325687092
3.15546375482853e+17,8999.21840757152,0.334981183565369,2.89838184277457,4.955477,0.0696661385579727
1.18589777143253e+18,10807.5333848232,0.373851376233279,2.50273779606132,3.791726,0.0120697766548847
5.58149148089726e+17,9791.18178468147,0.388087632713124,2.47230886535956,3.176954,0
5.6681524484264e+17,9317.34891642883,0.557733563999234,1.87466697337768,2.365871,0.00148538071808857
4.3398526785063e+18,11233.2314245223,0.197964060838711,2.33830014975061,1.691115,0.0294880779744157
